,v54,v70,v104,v114,v32,v102_prime,v62,i12,v82_prime,v74_prime,v86,v64,v46,v56,v50_prime,v42,v68_prime,v52_prime,v86_prime,v28_prime,i8,v94_prime,v26,v26_prime,v58,v42_prime,v98,v110,v68,v106_prime,v110_prime,v34,v28,v40_prime,v62_prime,v100,v98_prime,v60_prime,v94,v46_prime,v84_prime,v114_prime,v38_prime,i4,v54_prime,i18,v80_prime,v88_prime,v56_prime,v112,v74,v102,v92_prime,v72,v30_prime,v90_prime,v36_prime,i24,v100_prime,v90,i20,v76,v44,v48,v96_prime,v104_prime,v50,v84,i14,v78_prime,i2,v82,v66,v78,v64_prime,v30,v70_prime,v108,v112_prime,v96,v108_prime,v36,i16,v34_prime,v92,v38,v32_prime,v52,v76_prime,v58_prime,v72_prime,v44_prime,v66_prime,v106,v60,i10,i6,v88,v40,v48_prime,i22,v80
108,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
109,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
110,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
111,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
112,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,1.0,1,1.0,1
113,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
114,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
115,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
116,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,1,0.0,1,0,1,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,1.0,1,1.0,1
117,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
118,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
119,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
120,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1,1.0,0
121,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
122,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
123,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1,1.0,0
124,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
125,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
126,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
127,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
128,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
129,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,1.0,1
130,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,1.0,1
131,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,0,1,1,1,1,1.0,1,0,1,0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,1.0,1
132,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
133,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
134,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,1,0,0,1,1,1.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
135,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,1,0,0,1,1,0.0,0.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,0.0,1
136,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,0.0,1
137,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1,1.0,1
138,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,1
139,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,0,0,0,1,1,0.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,0.0,1
140,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,0,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,0
141,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,0.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
142,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,0.0,0,0,1,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,0
143,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
144,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
145,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
146,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,1,0.0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
147,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1
148,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,1.0,1
149,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
150,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
151,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,0.0,0
152,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
153,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0,1,1,0.0,1.0,1.0,1,1.0,1,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1,0.0,1
154,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1,1.0,0
155,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,1,1.0,0
156,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
157,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0,1,1,1.0,0.0,1.0,1,1.0,0,1,0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0
158,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
159,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
160,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1,1.0,1
161,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1
162,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0,1,1.0,1
